frame,type,bytes,slice_bytes,slice_qp,srcf,off,br_kbps,slot,flag,sw7,sw7_initqp,sw7_frameqp,sw105,sw106,sw107,sw172,sw173,sw243,sw244,sw247,sw6,sw22,sw11
92,P,6913,6913,28,24,0,8000,2,,0x80001c00,32,28,0x0003e516,0x0003b33b,0x000416f0,0x0000014f,0x0000066a,0x00e4f000,0x00d53800,0x00095e82,0x00000003,0x0000000c,0x00000002
93,P,7383,7383,27,23,0,8000,3,,0x80001b00,32,27,0x0003fb36,0x0003c840,0x00042e2b,0x0000014f,0x0000066a,0x01210800,0x00718400,0x0007d882,0x00000003,0x0000000c,0x00000003
94,P,7486,7486,26,22,0,8000,4,,0x80001a00,32,26,0x0003f789,0x0003c4c2,0x00042a4f,0x0000014f,0x0000066a,0x01160800,0x00794c00,0x00072982,0x00000003,0x0000000c,0x00000004
95,P,8400,8400,25,21,0,8000,5,,0x80001900,32,25,0x0003f6ea,0x0003c42b,0x000429a8,0x0000014f,0x0000066a,0x0102b800,0x004c7000,0x000682c2,0x00000003,0x0000000c,0x00000005
96,P,7805,7805,24,20,0,8000,6,,0x80001800,32,24,0x0003f8a5,0x0003c5cf,0x00042b7a,0x0000014f,0x0000066a,0x00e2c800,0x006dbc00,0x0005ea42,0x00000003,0x0000000c,0x00000006
97,P,8825,8825,23,19,0,8000,7,,0x80001700,32,23,0x0003ff01,0x0003cbda,0x00043227,0x0000014f,0x0000066a,0x00b74000,0x0056e000,0x00055c42,0x00000003,0x0000000c,0x00000007
98,P,9181,9181,22,18,0,8000,1,,0x80001600,32,22,0x00041205,0x0003ddeb,0x0004461e,0x0000014f,0x0000066a,0x00e7b800,0x004c6000,0x0004e3c2,0x00000003,0x0000000c,0x00000008
99,P,9551,9551,21,17,0,8000,2,,0x80001500,32,21,0x000435fa,0x00040013,0x00046be0,0x0000014f,0x0000066a,0x00e03800,0x0061c000,0x00046d82,0x00000003,0x0000000c,0x00000009
100,P,10041,10041,20,16,0,8000,3,,0x80001400,32,20,0x00045cf4,0x0004251b,0x000494cd,0x0000014f,0x0000066a,0x00985000,0x00657400,0x000405c2,0x00000003,0x0000000c,0x0000000a
101,P,4015,4015,19,15,0,8000,4,,0x80001300,32,19,0x00048739,0x00044d42,0x0004c12f,0x0000014f,0x0000066a,0x00a68000,0x00547c00,0x0003a882,0x00000003,0x0000000c,0x0000000b
102,P,2778,2778,18,14,0,8000,5,,0x80001200,32,18,0x0004c0a8,0x000483d2,0x0004fd7d,0x0000014f,0x0000066a,0x00402800,0x001fb800,0x00034f82,0x00000003,0x0000000c,0x0000000c
103,P,2567,2567,17,13,0,8000,6,,0x80001100,32,17,0x0005031e,0x0004c2f6,0x00054345,0x0000014f,0x0000066a,0x00400800,0x0014dc00,0x000340c2,0x00000003,0x0000000c,0x0000000d
104,P,2537,2537,16,12,0,8000,7,,0x80001000,32,16,0x00054e4c,0x00050a61,0x00059236,0x0000014f,0x0000066a,0x00400800,0x00132c00,0x00033b02,0x00000003,0x0000000c,0x0000000e
105,P,2552,2552,15,11,0,8000,1,,0x80000f00,32,15,0x0005a391,0x00055b63,0x0005ebbe,0x0000014f,0x0000066a,0x00400800,0x000cd000,0x00033542,0x00000003,0x0000000c,0x0000000f
106,P,2309,2309,15,10,0,8000,2,,0x80000f00,32,15,0x000604fb,0x0005b7ee,0x00065207,0x0000014f,0x0000066a,0x00400800,0x000cd000,0x00033142,0x00000003,0x0000000c,0x00000010
107,P,2278,2278,15,9,0,8000,3,,0x80000f00,32,15,0x000675f8,0x00062345,0x0006c8aa,0x0000014f,0x0000066a,0x00400800,0x000cd000,0x00032e42,0x00000003,0x0000000c,0x00000011
108,P,2286,2286,15,8,0,8000,4,,0x80000f00,32,15,0x0006f9de,0x0006a092,0x00075329,0x0000014f,0x0000066a,0x00400800,0x000cd000,0x00032e82,0x00000003,0x0000000c,0x00000012
109,P,2278,2278,15,7,0,8000,5,,0x80000f00,32,15,0x000795b9,0x000734a2,0x0007f6cf,0x0000014f,0x0000066a,0x00400800,0x000cd000,0x00032e02,0x00000003,0x0000000c,0x00000013
110,P,2286,2286,15,6,0,8000,6,,0x80000f00,32,15,0x000850c7,0x0007e656,0x0008bb37,0x0000014f,0x0000066a,0x00400800,0x000cd000,0x00032e42,0x00000003,0x0000000c,0x00000014
111,P,2278,2278,15,5,0,8000,7,,0x80000f00,32,15,0x0009355f,0x0008bf80,0x0009ab3d,0x0000014f,0x0000066a,0x00400800,0x000cd000,0x00032e42,0x00000003,0x0000000c,0x00000015
112,P,2286,2286,15,4,0,8000,1,,0x80000f00,32,15,0x000a5325,0x0009cefc,0x000ad74d,0x0000014f,0x0000066a,0x00400800,0x000cd000,0x00032e82,0x00000003,0x0000000c,0x00000016
113,P,2278,2278,15,3,0,8000,2,,0x80000f00,32,15,0x000bc288,0x000b2c01,0x000c590e,0x0000014f,0x0000066a,0x00400800,0x000cd000,0x00032e02,0x00000003,0x0000000c,0x00000017
114,P,2286,2286,15,2,0,8000,3,,0x80000f00,32,15,0x000dac6c,0x000cfd66,0x000e5b71,0x0000014f,0x0000066a,0x00400800,0x000cd000,0x00032e42,0x00000003,0x0000000c,0x00000018
115,P,2278,2278,15,1,0,8000,4,,0x80000f00,32,15,0x00105a38,0x000f88e8,0x00112b87,0x0000014f,0x0000066a,0x00400800,0x000cd000,0x00032e42,0x00000003,0x0000000c,0x00000019
116,P,2286,2286,15,0,0,8000,5,,0x80000f00,32,15,0x00145efa,0x00135a3a,0x001563b9,0x0000014f,0x0000066a,0x00400800,0x000cd000,0x00032e82,0x00000003,0x0000000c,0x0000001a
117,P,2278,2278,15,1,0,8000,6,,0x80000f00,32,15,0x001b117d,0x0019b703,0x001c6bf6,0x0000014f,0x0000066a,0x00400800,0x000cd000,0x00032e02,0x00000003,0x0000000c,0x0000001b
118,P,2286,2286,15,2,0,8000,7,,0x80000f00,32,15,0x002876a4,0x002670b5,0x002a7c92,0x0000014f,0x0000066a,0x00400800,0x000cd000,0x00032e42,0x00000003,0x0000000c,0x0000001c
119,P,2278,2278,15,3,0,8000,1,,0x80000f00,32,15,0x0050a5d9,0x004c9d8e,0x0054ae23,0x0000014f,0x0000066a,0x00400800,0x000cd000,0x00032e42,0x00000003,0x0000000c,0x0000001d
120,I,46570,46530,24,4,0,8000,2,,0x80001800,32,24,0x0026ebc4,0x0026ebc4,0x0026ebc4,0x0000014f,0x00000662,0x0461c800,0x00558c00,0x002d4d82,0x00000003,0x0000000c,0x00000000
121,P,11371,11371,27,5,0,8000,3,,0x80001b00,32,27,0x00020e79,0x0001f426,0x000228cb,0x0000014f,0x0000066a,0x00400800,0x000cd000,0x00032e82,0x00000003,0x0000000c,0x00000001
122,P,8331,8331,26,6,0,8000,4,,0x80001a00,32,26,0x000268c1,0x000249ea,0x00028797,0x0000014f,0x0000066a,0x00d20000,0x00d07400,0x00085842,0x00000003,0x0000000c,0x00000002
123,P,8301,8301,25,7,0,8000,5,,0x80001900,32,25,0x00025d4c,0x00023f08,0x00027b8f,0x0000014f,0x0000066a,0x00f2f000,0x006ba800,0x0006e582,0x00000003,0x0000000c,0x00000003
124,P,8238,8238,24,8,0,8000,6,,0x80001800,32,24,0x00024ff4,0x0002325b,0x00026d8d,0x0000014f,0x0000066a,0x00ee7800,0x0078b400,0x00061242,0x00000003,0x0000000c,0x00000004
125,P,8767,8767,23,9,0,8000,7,,0x80001700,32,23,0x0002444c,0x00022748,0x0002614f,0x0000014f,0x0000066a,0x007d5000,0x00691400,0x00058182,0x00000003,0x0000000c,0x00000005
126,P,8436,8436,22,10,0,8000,1,,0x80001600,32,22,0x00023a0c,0x00021d8b,0x0002568c,0x0000014f,0x0000066a,0x00c61000,0x00729400,0x0004d3c2,0x00000003,0x0000000c,0x00000006
