frame,type,bytes,slice_bytes,slice_qp,srcf,off,br_kbps,slot,flag,sw7,sw7_initqp,sw7_frameqp,sw105,sw106,sw107,sw172,sw173,sw243,sw244,sw247,sw6,sw22,sw11
27,P,67,63,51,27,0,2000,7,,0x90003300,36,51,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x00018802,0x00200003,0x0000000c,0x0000001b
28,P,67,63,51,28,0,2000,1,,0x90003300,36,51,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x00018802,0x00200003,0x0000000c,0x0000001c
29,P,67,63,51,29,0,2000,2,,0x90003300,36,51,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x00018802,0x00200003,0x0000000c,0x0000001d
30,I,22057,21961,36,28,0,2000,3,,0x90002400,36,36,0x00000000,0x00000000,0x00000000,0x0000014f,0x00000662,0x04802800,0x00001800,0x00040b42,0x0020000b,0x0000000c,0x00000000
31,P,918,914,37,27,0,2000,4,,0x90002500,36,37,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x00018802,0x00200003,0x0000000c,0x00000001
32,P,276,272,39,26,0,2000,5,,0x90002700,36,39,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00524800,0x00031800,0x00020142,0x00200003,0x0000000c,0x00000002
33,P,210,206,40,25,0,2000,6,,0x90002800,36,40,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001dac2,0x00200003,0x0000000c,0x00000003
34,P,181,177,41,24,0,2000,7,,0x90002900,36,41,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d4c2,0x00200003,0x0000000c,0x00000004
35,P,160,156,42,23,0,2000,1,,0x90002a00,36,42,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d4c2,0x00200003,0x0000000c,0x00000005
36,P,127,123,43,22,0,2000,2,,0x90002b00,36,43,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d542,0x00200003,0x0000000c,0x00000006
37,P,112,108,44,21,0,2000,3,,0x90002c00,36,44,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x00000007
38,P,95,91,45,20,0,2000,4,,0x90002d00,36,45,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d382,0x00200003,0x0000000c,0x00000008
39,P,79,75,46,19,0,2000,5,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x00000009
40,P,79,75,46,18,0,2000,6,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d302,0x00200003,0x0000000c,0x0000000a
41,P,79,75,46,17,0,2000,7,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d302,0x00200003,0x0000000c,0x0000000b
42,P,79,75,46,16,0,2000,1,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x0000000c
43,P,79,75,46,15,0,2000,2,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x0000000d
44,P,79,75,46,14,0,2000,3,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x0000000e
45,P,79,75,46,13,0,2000,4,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x0000000f
46,P,79,75,46,12,0,2000,5,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x00000010
47,P,79,75,46,11,0,2000,6,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x00000011
48,P,79,75,46,10,0,2000,7,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x00000012
49,P,79,75,46,9,0,2000,1,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x00000013
50,P,79,75,46,8,0,2000,2,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x00000014
51,P,79,75,46,7,0,2000,3,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x00000015
52,P,79,75,46,6,0,2000,4,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x00000016
53,P,79,75,46,5,0,2000,5,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x00000017
54,P,79,75,46,4,0,2000,6,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x00000018
55,P,79,75,46,3,0,2000,7,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x00000019
56,P,79,75,46,2,0,2000,1,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x0000001a
57,P,79,75,46,1,0,2000,2,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x0000001b
58,P,79,75,46,0,0,2000,3,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x0000001c
59,P,79,75,46,1,0,2000,4,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x0000001d
60,I,22057,21961,36,2,0,2000,5,,0x90002400,36,36,0x00000000,0x00000000,0x00000000,0x0000014f,0x00000662,0x03df4800,0x00000400,0x00046202,0x0020000b,0x0000000c,0x00000000
61,P,918,914,37,3,0,2000,6,,0x90002500,36,37,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x00000001
62,P,276,272,39,4,0,2000,7,,0x90002700,36,39,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00524800,0x00031800,0x00020142,0x00200003,0x0000000c,0x00000002
63,P,210,206,40,5,0,2000,1,,0x90002800,36,40,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001dac2,0x00200003,0x0000000c,0x00000003
64,P,181,177,41,6,0,2000,2,,0x90002900,36,41,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d4c2,0x00200003,0x0000000c,0x00000004
65,P,160,156,42,7,0,2000,3,,0x90002a00,36,42,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d4c2,0x00200003,0x0000000c,0x00000005
66,P,127,123,43,8,0,2000,4,,0x90002b00,36,43,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d542,0x00200003,0x0000000c,0x00000006
67,P,112,108,44,9,0,2000,5,,0x90002c00,36,44,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x00000007
68,P,95,91,45,10,0,2000,6,,0x90002d00,36,45,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d382,0x00200003,0x0000000c,0x00000008
69,P,79,75,46,11,0,2000,7,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x00000009
70,P,79,75,46,12,0,2000,1,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d302,0x00200003,0x0000000c,0x0000000a
71,P,79,75,46,13,0,2000,2,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d302,0x00200003,0x0000000c,0x0000000b
72,P,79,75,46,14,0,2000,3,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x0000000c
73,P,79,75,46,15,0,2000,4,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x0000000d
74,P,79,75,46,16,0,2000,5,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x0000000e
75,P,79,75,46,17,0,2000,6,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x0000000f
76,P,79,75,46,18,0,2000,7,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x00000010
77,P,79,75,46,19,0,2000,1,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x00000011
78,P,79,75,46,20,0,2000,2,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x00000012
79,P,79,75,46,21,0,2000,3,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x00000013
80,P,79,75,46,22,0,2000,4,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x00000014
81,P,79,75,46,23,0,2000,5,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x00000015
82,P,79,75,46,24,0,2000,6,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x00000016
83,P,79,75,46,25,0,2000,7,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x00000017
84,P,79,75,46,26,0,2000,1,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x00000018
85,P,79,75,46,27,0,2000,2,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x00000019
86,P,79,75,46,28,0,2000,3,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x0000001a
87,P,79,75,46,29,0,2000,4,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x0000001b
88,P,79,75,46,28,0,2000,5,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x0000001c
89,P,79,75,46,27,0,2000,6,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x0000001d
90,I,22057,21961,36,26,0,2000,7,,0x90002400,36,36,0x00000000,0x00000000,0x00000000,0x0000014f,0x00000662,0x03df4800,0x00000400,0x00046202,0x0020000b,0x0000000c,0x00000000
91,P,918,914,37,25,0,2000,1,,0x90002500,36,37,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d342,0x00200003,0x0000000c,0x00000001
