frame,type,bytes,slice_bytes,slice_qp,srcf,off,br_kbps,slot,flag,sw7,sw7_initqp,sw7_frameqp,sw105,sw106,sw107,sw172,sw173,sw243,sw244,sw247,sw6,sw22,sw11
220,P,12097,12097,37,12,118800,8000,4,,0x80002500,32,37,0x0001cecc,0x00008ad6,0x00039d98,0x0000014f,0x0000066a,0x03923000,0x024ab000,0x003c0b82,0x00000003,0x0000000c,0x0000000a
221,P,18617,18617,35,11,119340,8000,5,,0x80002300,32,35,0x0002159a,0x0000a014,0x00042b34,0x0000014f,0x0000066a,0x03365000,0x02372000,0x00497ec2,0x00000003,0x0000000c,0x0000000b
222,P,13200,13200,36,10,119880,8000,6,,0x80002400,32,36,0x0001d0a7,0x00008b65,0x0003a14e,0x0000014f,0x0000066a,0x03b8b800,0x022d6400,0x003b6582,0x00000003,0x0000000c,0x0000000c
223,P,19798,19798,34,9,120420,8000,7,,0x80002200,32,34,0x0002008a,0x000099c3,0x00040114,0x0000014f,0x0000066a,0x044cd000,0x01cf4400,0x0045f7c2,0x00000003,0x0000000c,0x0000000d
224,P,14106,14106,35,8,120960,8000,1,,0x80002300,32,35,0x0001cdab,0x00008a80,0x00039b56,0x0000014f,0x0000066a,0x04116000,0x021ff000,0x00389c82,0x00000003,0x0000000c,0x0000000e
225,P,18401,18401,35,7,121500,8000,2,,0x80002300,32,35,0x0001e71a,0x00009221,0x0003ce34,0x0000014f,0x0000066a,0x03c8d800,0x0263dc00,0x0045b8c2,0x00000003,0x0000000c,0x0000000f
226,P,13142,13142,37,6,122040,8000,3,,0x80002500,32,37,0x0001c9d1,0x00008958,0x000393a2,0x0000014f,0x0000066a,0x040e9800,0x01bbd400,0x003d7382,0x00000003,0x0000000c,0x00000010
227,P,18500,18500,35,5,122580,8000,4,,0x80002300,32,35,0x00020990,0x00009c78,0x00041320,0x0000014f,0x0000066a,0x034ab800,0x022e0400,0x00488402,0x00000003,0x0000000c,0x00000011
228,P,12402,12402,37,4,123120,8000,5,,0x80002500,32,37,0x0001cac4,0x000089a1,0x00039588,0x0000014f,0x0000066a,0x04c6f000,0x0181d400,0x003d1bc2,0x00000003,0x0000000c,0x00000012
229,P,18564,18564,35,3,123660,8000,6,,0x80002300,32,35,0x00020f1a,0x00009e21,0x00041e34,0x0000014f,0x0000066a,0x0345c800,0x02497400,0x004a3b02,0x00000003,0x0000000c,0x00000013
230,P,11792,11792,37,2,124200,8000,7,,0x80002500,32,37,0x0001ca9d,0x00008995,0x0003953a,0x0000014f,0x0000066a,0x04674800,0x0203a000,0x003cc9c2,0x00000003,0x0000000c,0x00000014
231,P,18870,18870,35,1,124740,8000,1,,0x80002300,32,35,0x00021964,0x0000a137,0x000432c8,0x0000014f,0x0000066a,0x032c2000,0x02294000,0x004b3702,0x00000003,0x0000000c,0x00000015
232,P,13220,13220,36,0,125280,8000,2,,0x80002400,32,36,0x0001cea3,0x00008aca,0x00039d46,0x0000014f,0x0000066a,0x0443e800,0x02072400,0x003bcb82,0x00000003,0x0000000c,0x00000016
233,P,19762,19762,34,1,125820,8000,3,,0x80002200,32,34,0x00020619,0x00009b6d,0x00040c32,0x0000014f,0x0000066a,0x04088800,0x025fbc00,0x00473d02,0x00000003,0x0000000c,0x00000017
234,P,14240,14240,35,2,126360,8000,4,,0x80002300,32,35,0x0001c6ae,0x00008867,0x00038d5c,0x0000014f,0x0000066a,0x041ee000,0x01fbd000,0x0038fd02,0x00000003,0x0000000c,0x00000018
235,P,18283,18283,35,3,126900,8000,5,,0x80002300,32,35,0x0001e10d,0x00009050,0x0003c21a,0x0000014f,0x0000066a,0x03dcb000,0x022a5800,0x00469a42,0x00000003,0x0000000c,0x00000019
236,P,11763,11763,37,4,127440,8000,6,,0x80002500,32,37,0x0001b3e2,0x000082c3,0x000367c4,0x0000014f,0x0000066a,0x03fc0800,0x028a4000,0x003cf0c2,0x00000003,0x0000000c,0x0000001a
237,P,18593,18593,35,5,127980,8000,7,,0x80002300,32,35,0x00020e9b,0x00009dfb,0x00041d36,0x0000014f,0x0000066a,0x0302a000,0x023d6000,0x004c2c42,0x00000003,0x0000000c,0x0000001b
238,P,11954,11954,37,6,128520,8000,1,,0x80002500,32,37,0x0001b241,0x00008246,0x00036482,0x0000014f,0x0000066a,0x042f0000,0x0245e400,0x003bc942,0x00000003,0x0000000c,0x0000001c
239,P,18818,18814,35,7,129060,8000,2,,0x80002300,32,35,0x0002352a,0x0000a98c,0x00046a54,0x0000014f,0x0000066a,0x031c3000,0x01ea7400,0x004b98c2,0x00000003,0x0000000c,0x0000001d
