frame,type,bytes,slice_bytes,slice_qp,srcf,off,br_kbps,slot,flag,sw7,sw7_initqp,sw7_frameqp,sw105,sw106,sw107,sw172,sw173,sw243,sw244,sw247,sw6,sw22,sw11
0,I,30842,30802,32,0,0,8000,1,,0x80002000,32,32,0x001adb00,0x001adb00,0x001adb00,0x0000014f,0x00000662,0x00000000,0x00000000,0x00000000,0x00000003,0x0000000c,0x00000000
1,P,8800,8800,35,1,0,8000,2,,0x80002300,32,35,0x0001f184,0x0001d8a3,0x00020a64,0x0000014f,0x0000066a,0x02ca4000,0x00004400,0x0037c0c2,0x00000003,0x0000000c,0x00000001
2,P,10590,10590,33,2,0,8000,3,,0x80002100,32,33,0x0001f57e,0x0001dc6a,0x00020e91,0x0000014f,0x0000066a,0x038b3000,0x0037e000,0x00121182,0x00000003,0x0000000c,0x00000002
3,P,7117,7117,32,3,0,8000,4,,0x80002000,32,32,0x0001f897,0x0001df5c,0x000211d1,0x0000014f,0x0000066a,0x022e5800,0x006e8400,0x000f1182,0x00000003,0x0000000c,0x00000003
4,P,7369,7369,31,4,0,8000,5,,0x80001f00,32,31,0x0001fdd1,0x0001e453,0x0002174e,0x0000014f,0x0000066a,0x01a9e000,0x00430000,0x000d15c2,0x00000003,0x0000000c,0x00000004
5,P,7015,7015,30,5,0,8000,6,,0x80001e00,32,30,0x00020317,0x0001e955,0x00021cd8,0x0000014f,0x0000066a,0x01669000,0x00810800,0x000ba042,0x00000003,0x0000000c,0x00000005
6,P,7704,7704,29,6,0,8000,7,,0x80001d00,32,29,0x000208c8,0x0001eebe,0x000222d2,0x0000014f,0x0000066a,0x01380800,0x005b3800,0x000a5502,0x00000003,0x0000000c,0x00000006
7,P,7509,7509,28,7,0,8000,1,,0x80001c00,32,28,0x00020e46,0x0001f3f5,0x00022896,0x0000014f,0x0000066a,0x01148800,0x004e4400,0x00096542,0x00000003,0x0000000c,0x00000007
8,P,8423,8423,27,8,0,8000,2,,0x80001b00,32,27,0x0002141b,0x0001f980,0x00022eb5,0x0000014f,0x0000066a,0x0113e800,0x003ecc00,0x00088ec2,0x00000003,0x0000000c,0x00000008
9,P,8053,8053,26,9,0,8000,3,,0x80001a00,32,26,0x00021998,0x0001feb6,0x00023479,0x0000014f,0x0000066a,0x010c8800,0x003e8c00,0x0007af42,0x00000003,0x0000000c,0x00000009
10,P,8328,8328,25,10,0,8000,4,,0x80001900,32,25,0x00021f8d,0x0002045f,0x00023aba,0x0000014f,0x0000066a,0x01153000,0x00743000,0x0006b902,0x00000003,0x0000000c,0x0000000a
11,P,7994,7994,24,11,0,8000,5,,0x80001800,32,24,0x00022594,0x00020a19,0x0002410e,0x0000014f,0x0000066a,0x01240000,0x005b4c00,0x000623c2,0x00000003,0x0000000c,0x0000000b
12,P,8543,8543,23,12,0,8000,6,,0x80001700,32,23,0x00022c18,0x0002104a,0x000247e6,0x0000014f,0x0000066a,0x00df6800,0x00555400,0x00058bc2,0x00000003,0x0000000c,0x0000000c
13,P,8707,8707,22,13,0,8000,7,,0x80001600,32,22,0x00023285,0x00021664,0x00024ea5,0x0000014f,0x0000066a,0x006ed800,0x00644c00,0x00050402,0x00000003,0x0000000c,0x0000000d
14,P,9688,9688,21,14,0,8000,1,,0x80001500,32,21,0x0002391e,0x00021ca9,0x00025592,0x0000014f,0x0000066a,0x00ab2000,0x0058d800,0x00048742,0x00000003,0x0000000c,0x0000000e
15,P,38657,38657,21,15,540,8000,2,,0x80001500,32,21,0x00023f50,0x0000ac98,0x00047ea0,0x0000014f,0x0000066a,0x00792000,0x0061e800,0x000436c2,0x00000003,0x0000000c,0x0000000f
16,P,17328,17328,22,16,540,8000,3,,0x80001600,32,22,0x00023040,0x0002143c,0x00024c43,0x0000014f,0x0000066a,0x056dd800,0x02046c00,0x0029cd02,0x00000003,0x0000000c,0x00000010
17,P,17512,17512,22,17,540,8000,4,,0x80001600,32,22,0x000230b5,0x000214ab,0x00024cbe,0x0000014f,0x0000066a,0x01d90800,0x00c98800,0x00095a02,0x00000003,0x0000000c,0x00000011
18,P,8493,8493,22,18,540,8000,5,,0x80001600,32,22,0x0002310b,0x000214fd,0x00024d18,0x0000014f,0x0000066a,0x02d3f800,0x00beb000,0x00067682,0x00000003,0x0000000c,0x00000012
19,P,8775,8775,21,19,540,8000,6,,0x80001500,32,21,0x000238a0,0x00021c31,0x0002550e,0x0000014f,0x0000066a,0x011cf800,0x0054c000,0x00044782,0x00000003,0x0000000c,0x00000013
20,P,2812,2812,21,20,540,8000,7,,0x80001500,32,21,0x0002405f,0x0002238d,0x00025d30,0x0000014f,0x0000066a,0x00b05000,0x004ab000,0x0003cd02,0x00000003,0x0000000c,0x00000014
21,P,1700,1700,21,21,540,8000,1,,0x80001500,32,21,0x00024d93,0x00023018,0x00026b0d,0x0000014f,0x0000066a,0x00505000,0x001be400,0x00037602,0x00000003,0x0000000c,0x00000015
22,P,1510,1510,21,22,540,8000,2,,0x80001500,32,21,0x00025c7a,0x00023e40,0x00027ab3,0x0000014f,0x0000066a,0x0049d800,0x000c9c00,0x000369c2,0x00000003,0x0000000c,0x00000016
23,P,1509,1509,21,23,540,8000,3,,0x80001500,32,21,0x00026c66,0x00024d60,0x00028b6b,0x0000014f,0x0000066a,0x00516000,0x0009e400,0x000369c2,0x00000003,0x0000000c,0x00000017
24,P,1500,1500,21,24,540,8000,4,,0x80001500,32,21,0x00027d42,0x00025d65,0x00029d1e,0x0000014f,0x0000066a,0x00516000,0x0009e400,0x00036982,0x00000003,0x0000000c,0x00000018
25,P,1499,1499,21,25,540,8000,5,,0x80001500,32,21,0x00028f26,0x00026e64,0x0002afe7,0x0000014f,0x0000066a,0x00516000,0x0009e400,0x000369c2,0x00000003,0x0000000c,0x00000019
26,P,1498,1498,21,26,540,8000,6,,0x80001500,32,21,0x0002a228,0x00028072,0x0002c3dd,0x0000014f,0x0000066a,0x00516000,0x0009e400,0x00036982,0x00000003,0x0000000c,0x0000001a
27,P,1498,1498,21,27,540,8000,7,,0x80001500,32,21,0x0002b665,0x000293ac,0x0002d91d,0x0000014f,0x0000066a,0x00516000,0x0009e400,0x000369c2,0x00000003,0x0000000c,0x0000001b
28,P,1498,1498,21,28,540,8000,1,,0x80001500,32,21,0x0002cbfb,0x0002a82e,0x0002efc7,0x0000014f,0x0000066a,0x00516000,0x0009e400,0x00036982,0x00000003,0x0000000c,0x0000001c
29,P,1499,1499,21,29,540,8000,2,,0x80001500,32,21,0x0002e30e,0x0002be1a,0x00030801,0x0000014f,0x0000066a,0x00516000,0x0009e400,0x000369c2,0x00000003,0x0000000c,0x0000001d
30,I,34365,34325,30,28,1080,8000,3,,0x80001e00,32,30,0x001adb00,0x001adb00,0x001adb00,0x0000014f,0x00000662,0x02ca4000,0x00004400,0x0037c0c2,0x00000003,0x0000000c,0x00000000
31,P,9961,9961,33,27,1080,8000,4,,0x80002100,32,33,0x0002fee1,0x0002d888,0x00032539,0x0000014f,0x0000066a,0x00516000,0x0009e400,0x00036982,0x00000003,0x0000000c,0x00000001
32,P,6692,6692,32,26,1080,8000,5,,0x80002000,32,32,0x00030f26,0x0002e7fd,0x0003364e,0x0000014f,0x0000066a,0x023a7800,0x00a43400,0x000e74c2,0x00000003,0x0000000c,0x00000002
33,P,6877,6877,31,25,1080,8000,6,,0x80001f00,32,31,0x00032469,0x0002fc30,0x00034ca1,0x0000014f,0x0000066a,0x0141f000,0x00364c00,0x000c7282,0x00000003,0x0000000c,0x00000003
34,P,7132,7132,30,24,1080,8000,7,,0x80001e00,32,30,0x00033b15,0x000311ba,0x0003646f,0x0000014f,0x0000066a,0x0120a800,0x005f9400,0x000b2e82,0x00000003,0x0000000c,0x00000004
35,P,7252,7252,29,23,1080,8000,1,,0x80001d00,32,29,0x00035340,0x000328b0,0x00037dd0,0x0000014f,0x0000066a,0x00ff0000,0x00714000,0x000a5e42,0x00000003,0x0000000c,0x00000005
36,P,7418,7418,28,22,1080,8000,2,,0x80001c00,32,28,0x00036d47,0x00034169,0x00039924,0x0000014f,0x0000066a,0x00f3d000,0x00510000,0x00095502,0x00000003,0x0000000c,0x00000006
37,P,8150,8150,27,21,1080,8000,3,,0x80001b00,32,27,0x00038958,0x00035c13,0x0003b69c,0x0000014f,0x0000066a,0x00d61800,0x003e2c00,0x0008a9c2,0x00000003,0x0000000c,0x00000007
38,P,8088,8088,26,20,1080,8000,4,,0x80001a00,32,26,0x0003a6eb,0x0003782c,0x0003d5a9,0x0000014f,0x0000066a,0x00e7f000,0x0086d400,0x0007f242,0x00000003,0x0000000c,0x00000008
39,P,8545,8545,25,19,1080,8000,5,,0x80001900,32,25,0x0003c767,0x00039708,0x0003f7c5,0x0000014f,0x0000066a,0x0129c000,0x005f4800,0x00072502,0x00000003,0x0000000c,0x00000009
40,P,8285,8285,24,18,1080,8000,6,,0x80001800,32,24,0x0003ea6c,0x0003b84d,0x00041c8b,0x0000014f,0x0000066a,0x00eae800,0x005d9000,0x00065fc2,0x00000003,0x0000000c,0x0000000a
41,P,8974,8974,23,17,1080,8000,7,,0x80001700,32,23,0x0004118d,0x0003dd79,0x000445a0,0x0000014f,0x0000066a,0x00ded800,0x00530c00,0x0005d042,0x00000003,0x0000000c,0x0000000b
42,P,9243,9243,22,16,1080,8000,1,,0x80001600,32,22,0x00043bd6,0x000405a4,0x00047207,0x0000014f,0x0000066a,0x00b70800,0x006de800,0x00051b02,0x00000003,0x0000000c,0x0000000c
43,P,9735,9735,21,15,1080,8000,2,,0x80001500,32,21,0x00046a9a,0x00043212,0x0004a321,0x0000014f,0x0000066a,0x00b81000,0x00531000,0x0004a982,0x00000003,0x0000000c,0x0000000d
44,P,10224,10224,20,14,1080,8000,3,,0x80001400,32,20,0x00049e40,0x00046323,0x0004d95c,0x0000014f,0x0000066a,0x00910800,0x006c0c00,0x00043142,0x00000003,0x0000000c,0x0000000e
45,P,48698,48698,19,13,1620,8000,4,,0x80001300,32,19,0x0004d7c4,0x000173ee,0x0009af88,0x0000014f,0x0000066a,0x00ad8000,0x005b0000,0x0003b342,0x00000003,0x0000000c,0x0000000f
46,P,28342,28342,20,12,1620,8000,5,,0x80001400,32,20,0x0004c39f,0x000486a3,0x0005009a,0x0000014f,0x0000066a,0x02717000,0x01261000,0x00272642,0x00000003,0x0000000c,0x00000010
47,P,5331,5331,19,11,1620,8000,6,,0x80001300,32,19,0x0004dd4f,0x00049f0b,0x00051b92,0x0000014f,0x0000066a,0x03243000,0x009c7c00,0x0005e742,0x00000003,0x0000000c,0x00000011
48,P,2504,2504,19,10,1620,8000,7,,0x80001300,32,19,0x00053734,0x0004f471,0x000579f6,0x0000014f,0x0000066a,0x005ac800,0x0030ac00,0x00031b42,0x00000003,0x0000000c,0x00000012
49,P,1806,1806,19,9,1620,8000,1,,0x80001300,32,19,0x0005a978,0x000560fe,0x0005f1f1,0x0000014f,0x0000066a,0x00466000,0x00164000,0x0002ff42,0x00000003,0x0000000c,0x00000013
50,P,1730,1730,19,8,1620,8000,2,,0x80001300,32,19,0x000634c6,0x0005e555,0x00068436,0x0000014f,0x0000066a,0x00408000,0x0013c000,0x0002fac2,0x00000003,0x0000000c,0x00000014
51,P,1735,1735,19,7,1620,8000,3,,0x80001300,32,19,0x0006df4c,0x00068755,0x00073743,0x0000014f,0x0000066a,0x00408000,0x00134400,0x0002fa82,0x00000003,0x0000000c,0x00000015
52,P,1733,1733,19,6,1620,8000,4,,0x80001300,32,19,0x0007b46f,0x000751cf,0x0008170e,0x0000014f,0x0000066a,0x00408800,0x00134400,0x0002fa82,0x00000003,0x0000000c,0x00000016
53,P,1724,1724,19,5,1620,8000,5,,0x80001300,32,19,0x0008c679,0x00085626,0x000936cb,0x0000014f,0x0000066a,0x00408000,0x00134400,0x0002fac2,0x00000003,0x0000000c,0x00000017
54,P,1724,1724,19,4,1620,8000,6,,0x80001300,32,19,0x000a33e8,0x0009b14f,0x000ab680,0x0000014f,0x0000066a,0x00408000,0x00134400,0x0002fa82,0x00000003,0x0000000c,0x00000018
55,P,1724,1724,19,3,1620,8000,7,,0x80001300,32,19,0x000c3383,0x000b9756,0x000ccfaf,0x0000014f,0x0000066a,0x00408000,0x00134400,0x0002fa82,0x00000003,0x0000000c,0x00000019
56,P,1724,1724,19,2,1620,8000,1,,0x80001300,32,19,0x000f32ec,0x000e7060,0x000ff577,0x0000014f,0x0000066a,0x00408000,0x00134400,0x0002fa82,0x00000003,0x0000000c,0x0000001a
57,P,1724,1724,19,1,1620,8000,2,,0x80001300,32,19,0x001431f0,0x00132f70,0x0015346f,0x0000014f,0x0000066a,0x00408000,0x00134400,0x0002fa82,0x00000003,0x0000000c,0x0000001b
58,P,1724,1724,19,0,1620,8000,3,,0x80001300,32,19,0x001e2ff8,0x001cad92,0x001fb25e,0x0000014f,0x0000066a,0x00408000,0x00134400,0x0002fa82,0x00000003,0x0000000c,0x0000001c
59,P,1724,1724,19,1,1620,8000,4,,0x80001300,32,19,0x003c2a10,0x003927f5,0x003f2c2a,0x0000014f,0x0000066a,0x00408000,0x00134400,0x0002fa82,0x00000003,0x0000000c,0x0000001d
60,I,38177,38137,28,2,2160,8000,5,,0x80001c00,32,28,0x002361f8,0x002361f8,0x002361f8,0x0000014f,0x00000662,0x04300000,0x00006000,0x0033c382,0x00000003,0x0000000c,0x00000000
61,P,9970,9970,31,3,2160,8000,6,,0x80001f00,32,31,0x0001e574,0x0001cd2e,0x0001fdb9,0x0000014f,0x0000066a,0x00408000,0x00134400,0x0002fa82,0x00000003,0x0000000c,0x00000001
62,P,8024,8024,30,4,2160,8000,7,,0x80001e00,32,30,0x0002383c,0x00021bd2,0x000254a5,0x0000014f,0x0000066a,0x01c47800,0x00cabc00,0x000c0902,0x00000003,0x0000000c,0x00000002
63,P,7371,7371,29,5,2160,8000,1,,0x80001d00,32,29,0x00023e01,0x0002214d,0x00025ab4,0x0000014f,0x0000066a,0x00f8d000,0x0073e000,0x000a7102,0x00000003,0x0000000c,0x00000003
64,P,7456,7456,28,6,2160,8000,2,,0x80001c00,32,28,0x0002445f,0x0002275a,0x00026163,0x0000014f,0x0000066a,0x00f79000,0x004ca800,0x00095342,0x00000003,0x0000000c,0x00000004
65,P,7589,7589,27,7,2160,8000,3,,0x80001b00,32,27,0x000243e5,0x000226e6,0x000260e3,0x0000014f,0x0000066a,0x00e90800,0x003fdc00,0x00086e42,0x00000003,0x0000000c,0x00000005
66,P,8029,8029,26,8,2160,8000,4,,0x80001a00,32,26,0x00023610,0x000219c2,0x0002525d,0x0000014f,0x0000066a,0x00aac800,0x00548800,0x00073c02,0x00000003,0x0000000c,0x00000006
67,P,8393,8393,25,9,2160,8000,5,,0x80001900,32,25,0x00022975,0x00020dc8,0x00024521,0x0000014f,0x0000066a,0x00d94800,0x006ca000,0x00068ec2,0x00000003,0x0000000c,0x00000007
68,P,8374,8374,24,10,2160,8000,6,,0x80001800,32,24,0x00021e2e,0x00020312,0x00023949,0x0000014f,0x0000066a,0x00d08000,0x00573400,0x0005eac2,0x00000003,0x0000000c,0x00000008
69,P,8863,8863,23,11,2160,8000,7,,0x80001700,32,23,0x00021487,0x0001f9e6,0x00022f27,0x0000014f,0x0000066a,0x00fc4000,0x0051e000,0x00056682,0x00000003,0x0000000c,0x00000009
70,P,8692,8692,22,12,2160,8000,1,,0x80001600,32,22,0x000213dd,0x0001f945,0x00022e74,0x0000014f,0x0000066a,0x00e66000,0x00726800,0x0004e5c2,0x00000003,0x0000000c,0x0000000a
71,P,9147,9147,21,13,2160,8000,2,,0x80001500,32,21,0x00021967,0x0001fe88,0x00023445,0x0000014f,0x0000066a,0x00d8d000,0x00607400,0x00045842,0x00000003,0x0000000c,0x0000000b
72,P,9279,9279,20,14,2160,8000,3,,0x80001400,32,20,0x00021edf,0x000203ba,0x00023a03,0x0000014f,0x0000066a,0x009ff000,0x005b7000,0x0003e582,0x00000003,0x0000000c,0x0000000c
73,P,3769,3769,19,15,2160,8000,4,,0x80001300,32,19,0x0002247d,0x00020910,0x00023fe9,0x0000014f,0x0000066a,0x00900000,0x004b6400,0x00038542,0x00000003,0x0000000c,0x0000000d
74,P,2602,2602,18,16,2160,8000,5,,0x80001200,32,18,0x00022e47,0x0002125d,0x00024a30,0x0000014f,0x0000066a,0x00483800,0x00237800,0x00033a82,0x00000003,0x0000000c,0x0000000e
75,P,43907,43907,17,17,2700,8000,6,,0x80001100,32,17,0x0002395f,0x0000aacf,0x000472be,0x0000014f,0x0000066a,0x00472800,0x00133000,0x00032742,0x00000003,0x0000000c,0x0000000f
76,P,17077,17077,18,18,2700,8000,7,,0x80001200,32,18,0x00022642,0x00020abe,0x000241c5,0x0000014f,0x0000066a,0x04131000,0x01c8f400,0x0028a082,0x00000003,0x0000000c,0x00000010
77,P,17431,17431,18,19,2700,8000,1,,0x80001200,32,18,0x000226aa,0x00020b21,0x00024232,0x0000014f,0x0000066a,0x02724800,0x00ebc000,0x00070942,0x00000003,0x0000000c,0x00000011
78,P,10373,10373,18,20,2700,8000,2,,0x80001200,32,18,0x000226d0,0x00020b45,0x0002425a,0x0000014f,0x0000066a,0x0307f800,0x00933c00,0x00052ec2,0x00000003,0x0000000c,0x00000012
79,P,3383,3383,17,21,2700,8000,3,,0x80001100,32,17,0x00022ca0,0x000210cb,0x00024874,0x0000014f,0x0000066a,0x009e7000,0x00622000,0x0003a082,0x00000003,0x0000000c,0x00000013
80,P,2129,2129,17,22,2700,8000,4,,0x80001100,32,17,0x0002387d,0x00021c10,0x000254e9,0x0000014f,0x0000066a,0x00448800,0x00183c00,0x000313c2,0x00000003,0x0000000c,0x00000014
81,P,1896,1896,17,23,2700,8000,5,,0x80001100,32,17,0x0002460e,0x000228f3,0x00026328,0x0000014f,0x0000066a,0x00405000,0x000ab400,0x00030602,0x00000003,0x0000000c,0x00000015
82,P,1876,1876,17,24,2700,8000,6,,0x80001100,32,17,0x00025494,0x000236bf,0x00027268,0x0000014f,0x0000066a,0x00405000,0x0009ec00,0x00030502,0x00000003,0x0000000c,0x00000016
83,P,1876,1876,17,25,2700,8000,7,,0x80001100,32,17,0x000263f3,0x0002455a,0x0002828b,0x0000014f,0x0000066a,0x00405000,0x0009ec00,0x00030502,0x00000003,0x0000000c,0x00000017
84,P,1870,1870,17,26,2700,8000,1,,0x80001100,32,17,0x00027439,0x000254cf,0x000293a2,0x0000014f,0x0000066a,0x00405000,0x0009ec00,0x00030542,0x00000003,0x0000000c,0x00000018
85,P,1872,1872,17,27,2700,8000,2,,0x80001100,32,17,0x0002857d,0x00026536,0x0002a5c3,0x0000014f,0x0000066a,0x00405000,0x0009ec00,0x00030542,0x00000003,0x0000000c,0x00000019
86,P,1868,1868,17,28,2700,8000,3,,0x80001100,32,17,0x000297d5,0x000276a3,0x0002b906,0x0000014f,0x0000066a,0x00405000,0x0009ec00,0x00030502,0x00000003,0x0000000c,0x0000001a
87,P,1869,1869,17,29,2700,8000,4,,0x80001100,32,17,0x0002ab5d,0x00028931,0x0002cd88,0x0000014f,0x0000066a,0x00405000,0x0009ec00,0x00030502,0x00000003,0x0000000c,0x0000001b
88,P,1868,1868,17,28,2700,8000,5,,0x80001100,32,17,0x0002c032,0x00029cfc,0x0002e367,0x0000014f,0x0000066a,0x00405000,0x0009ec00,0x00030542,0x00000003,0x0000000c,0x0000001c
89,P,1869,1869,17,27,2700,8000,6,,0x80001100,32,17,0x0002d677,0x0002b224,0x0002fac9,0x0000014f,0x0000066a,0x00405000,0x0009ec00,0x00030542,0x00000003,0x0000000c,0x0000001d
90,I,42391,42351,26,26,3240,8000,7,,0x80001a00,32,26,0x002361f8,0x002361f8,0x002361f8,0x0000014f,0x00000662,0x037c7800,0x003a0800,0x003101c2,0x00000003,0x0000000c,0x00000000
91,P,10244,10244,29,25,3240,8000,1,,0x80001d00,32,29,0x0002f90d,0x0002d2ff,0x00031f1a,0x0000014f,0x0000066a,0x00405000,0x0009ec00,0x00030502,0x00000003,0x0000000c,0x00000001
