frame,type,bytes,slice_bytes,slice_qp,srcf,off,br_kbps,slot,flag,sw7,sw7_initqp,sw7_frameqp,sw105,sw106,sw107,sw172,sw173,sw243,sw244,sw247,sw6,sw22,sw11
165,P,1682,1682,10,9,664,8000,5,,0x80000a00,32,10,0x000411aa,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x004c4000,0x00005c00,0x0001d542,0x00000003,0x0000000c,0x0000000f
166,P,2069,2069,10,8,668,8000,6,,0x80000a00,32,10,0x000411aa,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00442000,0x00008c00,0x00020d02,0x00000003,0x0000000c,0x00000010
167,P,2142,2142,10,7,672,8000,7,,0x80000a00,32,10,0x000411aa,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00401000,0x0006b000,0x00025582,0x00000003,0x0000000c,0x00000011
168,P,1484,1484,10,6,676,8000,1,,0x80000a00,32,10,0x000411aa,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00415800,0x001b2800,0x000261c2,0x00000003,0x0000000c,0x00000012
169,P,1257,1257,10,5,680,8000,2,,0x80000a00,32,10,0x00040c06,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00491000,0x00003000,0x0001ef82,0x00000003,0x0000000c,0x00000013
170,P,1205,1205,10,4,684,8000,3,,0x80000a00,32,10,0x000404ce,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00442000,0x00001400,0x0001dac2,0x00000003,0x0000000c,0x00000014
171,P,1193,1193,10,3,688,8000,4,,0x80000a00,32,10,0x0003fd96,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00401000,0x0009b400,0x0001d602,0x00000003,0x0000000c,0x00000015
172,P,1249,1249,10,2,692,8000,5,,0x80000a00,32,10,0x0003f65d,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00407800,0x00034400,0x0001da42,0x00000003,0x0000000c,0x00000016
173,P,1406,1406,10,1,696,8000,6,,0x80000a00,32,10,0x0003ef25,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00491000,0x00001800,0x0001d682,0x00000003,0x0000000c,0x00000017
174,P,1618,1618,10,0,700,8000,7,,0x80000a00,32,10,0x0003e7ed,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00445000,0x000cc000,0x0001de42,0x00000003,0x0000000c,0x00000018
175,P,1822,1822,10,1,704,8000,1,,0x80000a00,32,10,0x0003e0b5,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00401000,0x00099c00,0x0001f982,0x00000003,0x0000000c,0x00000019
176,P,1881,1881,10,2,708,8000,2,,0x80000a00,32,10,0x0003d97c,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00407800,0x0007fc00,0x00022942,0x00000003,0x0000000c,0x0000001a
177,P,1439,1439,10,3,712,8000,3,,0x80000a00,32,10,0x0003d244,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00491000,0x0013e800,0x000232c2,0x00000003,0x0000000c,0x0000001b
178,P,1249,1249,10,4,716,8000,4,,0x80000a00,32,10,0x0003cb0c,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00442000,0x000d8400,0x0001f442,0x00000003,0x0000000c,0x0000001c
179,P,1224,1224,10,5,720,8000,5,,0x80000a00,32,10,0x0003c3d4,0x00000000,0x000411aa,0x0000014f,0x0000066a,0x00401000,0x000b2800,0x0001d7c2,0x00000003,0x0000000c,0x0000001d
180,I,83945,83905,10,6,724,8000,6,,0x80000a00,32,10,0x00000000,0x00000000,0x00000000,0x0000014f,0x00000662,0x015a7000,0x00d38400,0x00261cc2,0x00000003,0x0000000c,0x00000000
181,P,2616,2616,10,7,728,8000,7,,0x80000a00,32,10,0x0003f6db,0x00000000,0x0003f6db,0x0000014f,0x0000066a,0x00407800,0x0000d400,0x0001dc02,0x00000003,0x0000000c,0x00000001
