frame,type,bytes,slice_bytes,slice_qp,srcf,off,br_kbps,slot,flag,sw7,sw7_initqp,sw7_frameqp,sw105,sw106,sw107,sw172,sw173,sw243,sw244,sw247,sw6,sw22,sw11
0,I,28832,28736,32,0,0,7500,1,,0x80002000,32,32,0x00192d50,0x00192d50,0x00192d50,0x0000014f,0x00000662,0x00000000,0x00000000,0x00000000,0x0020000b,0x0000000c,0x00000000
1,P,17746,17742,35,1,540,7500,2,,0x80002300,32,35,0x0001d28f,0x00008bf7,0x0003a51e,0x0000014f,0x0000066a,0x04ef8800,0x00000400,0x00031f82,0x00200003,0x0000000c,0x00000001
2,P,11167,11163,37,2,1080,7500,3,,0x80002500,32,37,0x0001d0fc,0x00008b7e,0x0003a1f8,0x0000014f,0x0000066a,0x03f9c800,0x00001800,0x00040f42,0x00200003,0x0000000c,0x00000002
3,P,17895,17891,35,3,1620,7500,4,,0x80002300,32,35,0x0001d318,0x00008c20,0x0003a630,0x0000014f,0x0000066a,0x04df6800,0x00000400,0x00049c82,0x00200003,0x0000000c,0x00000003
4,P,11140,11136,37,4,2160,7500,5,,0x80002500,32,37,0x0001d164,0x00008b9e,0x0003a2c8,0x0000014f,0x0000066a,0x04234800,0x00001000,0x00041042,0x00200003,0x0000000c,0x00000004
5,P,17755,17751,35,5,2700,7500,6,,0x80002300,32,35,0x0001d39a,0x00008c47,0x0003a734,0x0000014f,0x0000066a,0x05131000,0x0011a400,0x00049782,0x00200003,0x0000000c,0x00000005
6,P,11141,11137,37,6,3240,7500,7,,0x80002500,32,37,0x0001d1ed,0x00008bc7,0x0003a3da,0x0000014f,0x0000066a,0x041f0800,0x0011a400,0x00040dc2,0x00200003,0x0000000c,0x00000006
7,P,17706,17702,35,7,3780,7500,1,,0x80002300,32,35,0x0001d43c,0x00008c78,0x0003a878,0x0000014f,0x0000066a,0x04b61000,0x00119000,0x00048dc2,0x00200003,0x0000000c,0x00000007
8,P,11124,11120,37,8,4320,7500,2,,0x80002500,32,37,0x0001d288,0x00008bf5,0x0003a510,0x0000014f,0x0000066a,0x03e21800,0x00119400,0x00041282,0x00200003,0x0000000c,0x00000008
9,P,17789,17785,35,9,4860,7500,3,,0x80002300,32,35,0x0001d4f5,0x00008caf,0x0003a9ea,0x0000014f,0x0000066a,0x04c07000,0x00119000,0x00048fc2,0x00200003,0x0000000c,0x00000009
10,P,11078,11074,37,10,5400,7500,4,,0x80002500,32,37,0x0001d326,0x00008c25,0x0003a64c,0x0000014f,0x0000066a,0x03ef6800,0x00119400,0x00040a82,0x00200003,0x0000000c,0x0000000a
