frame,type,bytes,slice_bytes,slice_qp,srcf,off,br_kbps,slot,flag,sw7,sw7_initqp,sw7_frameqp,sw105,sw106,sw107,sw172,sw173,sw243,sw244,sw247,sw6,sw22,sw11
0,I,22260,22219,37,0,0,3000,1,,0x90002500,36,37,0x000a1220,0x000a1220,0x000a1220,0x0000014f,0x00000662,0x00000000,0x00000000,0x00000000,0x00000003,0x0000000c,0x00000000
1,P,8598,8598,40,1,540,3000,2,,0x90002800,36,40,0x0000a8fa,0x000032b1,0x000151f4,0x0000014f,0x0000066a,0x02240000,0x0063fc00,0x004fda82,0x00000003,0x0000000c,0x00000001
2,P,5504,5504,42,2,1080,3000,3,,0x90002a00,36,42,0x0000a733,0x00003228,0x00014e66,0x0000014f,0x0000066a,0x032ee000,0x025cc000,0x00621002,0x00000003,0x0000000c,0x00000002
3,P,6929,6929,42,3,1620,3000,4,,0x90002a00,36,42,0x0000a71c,0x00003222,0x00014e38,0x0000014f,0x0000066a,0x016de000,0x03245c00,0x0066c702,0x00000003,0x0000000c,0x00000003
4,P,5381,5381,44,4,2160,3000,5,,0x90002c00,36,44,0x0000a632,0x000031db,0x00014c64,0x0000014f,0x0000066a,0x01a14800,0x0196a800,0x005c9bc2,0x00000003,0x0000000c,0x00000004
5,P,6104,6104,44,5,2700,3000,6,,0x90002c00,36,44,0x0000a629,0x000031d9,0x00014c52,0x0000014f,0x0000066a,0x01180800,0x028b6800,0x00649f82,0x00000003,0x0000000c,0x00000005
6,P,5292,5292,46,6,3240,3000,7,,0x90002e00,36,46,0x0000a5b0,0x000031b4,0x00014b60,0x0000014f,0x0000066a,0x0208a000,0x025d7800,0x00633282,0x00000003,0x0000000c,0x00000006
7,P,5474,5474,46,7,3780,3000,1,,0x90002e00,36,46,0x0000a5b1,0x000031b5,0x00014b62,0x0000014f,0x0000066a,0x01192800,0x0105a400,0x00651182,0x00000003,0x0000000c,0x00000007
8,P,5066,5066,46,8,4320,3000,2,,0x90002e00,36,46,0x0000a596,0x000031ad,0x00014b2c,0x0000014f,0x0000066a,0x01686800,0x0592b800,0x00643602,0x00000003,0x0000000c,0x00000008
9,P,5501,5501,46,9,4860,3000,3,,0x90002e00,36,46,0x0000a5bc,0x000031b8,0x00014b78,0x0000014f,0x0000066a,0x00dcc000,0x01bbf400,0x0068e5c2,0x00000003,0x0000000c,0x00000009
