frame,type,bytes,slice_bytes,slice_qp,srcf,off,br_kbps,slot,flag,sw7,sw7_initqp,sw7_frameqp,sw105,sw106,sw107,sw172,sw173,sw243,sw244,sw247,sw6,sw22,sw11
80,P,134,130,46,22,324,2000,4,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001ebc2,0x00200003,0x0000000c,0x00000014
81,P,159,155,46,23,328,2000,5,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001ee82,0x00200003,0x0000000c,0x00000015
82,P,130,126,46,24,332,2000,6,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001f982,0x00200003,0x0000000c,0x00000016
83,P,166,162,46,25,336,2000,7,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001fcc2,0x00200003,0x0000000c,0x00000017
84,P,167,163,46,26,340,2000,1,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x000209c2,0x00200003,0x0000000c,0x00000018
85,P,140,136,46,27,344,2000,2,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x00020c82,0x00200003,0x0000000c,0x00000019
86,P,182,178,46,28,348,2000,3,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x00020dc2,0x00200003,0x0000000c,0x0000001a
87,P,150,146,46,29,352,2000,4,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x00021802,0x00200003,0x0000000c,0x0000001b
88,P,140,136,46,28,356,2000,5,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x00020f82,0x00200003,0x0000000c,0x0000001c
89,P,151,147,46,27,360,2000,6,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x000211c2,0x00200003,0x0000000c,0x0000001d
90,I,22115,22019,36,26,364,2000,7,,0x90002400,36,36,0x00000000,0x00000000,0x00000000,0x0000014f,0x00000662,0x046a3800,0x00000c00,0x0004d5c2,0x0020000b,0x0000000c,0x00000000
91,P,1068,1064,37,25,368,2000,1,,0x90002500,36,37,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x00021142,0x00200003,0x0000000c,0x00000001
92,P,351,347,39,24,372,2000,2,,0x90002700,36,39,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x007f1000,0x000fa800,0x0001eb42,0x00200003,0x0000000c,0x00000002
93,P,251,247,40,23,376,2000,3,,0x90002800,36,40,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00410800,0x0002a400,0x0001cc02,0x00200003,0x0000000c,0x00000003
94,P,193,189,41,22,380,2000,4,,0x90002900,36,41,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00410800,0x00035c00,0x0001c982,0x00200003,0x0000000c,0x00000004
95,P,138,134,42,21,384,2000,5,,0x90002a00,36,42,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001c642,0x00200003,0x0000000c,0x00000005
96,P,132,128,43,20,388,2000,6,,0x90002b00,36,43,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001c642,0x00200003,0x0000000c,0x00000006
97,P,104,100,44,19,392,2000,7,,0x90002c00,36,44,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001c302,0x00200003,0x0000000c,0x00000007
98,P,99,95,45,18,396,2000,1,,0x90002d00,36,45,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001c5c2,0x00200003,0x0000000c,0x00000008
99,P,124,120,46,17,400,2000,2,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001c7c2,0x00200003,0x0000000c,0x00000009
100,P,128,124,46,16,404,2000,3,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d282,0x00200003,0x0000000c,0x0000000a
101,P,138,134,46,15,408,2000,4,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001d482,0x00200003,0x0000000c,0x0000000b
102,P,146,142,46,14,412,2000,5,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001dc82,0x00200003,0x0000000c,0x0000000c
103,P,122,118,46,13,416,2000,6,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001e142,0x00200003,0x0000000c,0x0000000d
104,P,154,150,46,12,420,2000,7,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001eec2,0x00200003,0x0000000c,0x0000000e
105,P,129,125,46,11,424,2000,1,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001f642,0x00200003,0x0000000c,0x0000000f
106,P,107,103,46,10,428,2000,2,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001f382,0x00200003,0x0000000c,0x00000010
107,P,132,128,46,9,432,2000,3,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001f1c2,0x00200003,0x0000000c,0x00000011
108,P,128,124,46,8,436,2000,4,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001f1c2,0x00200003,0x0000000c,0x00000012
109,P,110,106,46,7,440,2000,5,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001f7c2,0x00200003,0x0000000c,0x00000013
110,P,126,122,46,6,444,2000,6,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001fb42,0x00200003,0x0000000c,0x00000014
111,P,147,143,46,5,448,2000,7,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x0001ff02,0x00200003,0x0000000c,0x00000015
112,P,169,165,46,4,452,2000,1,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x000208c2,0x00200003,0x0000000c,0x00000016
113,P,155,151,46,3,456,2000,2,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x000214c2,0x00200003,0x0000000c,0x00000017
114,P,137,133,46,2,460,2000,3,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x000221c2,0x00200003,0x0000000c,0x00000018
115,P,126,122,46,1,464,2000,4,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x000227c2,0x00200003,0x0000000c,0x00000019
116,P,119,115,46,0,468,2000,5,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x00022382,0x00200003,0x0000000c,0x0000001a
117,P,135,131,46,1,472,2000,6,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x00022682,0x00200003,0x0000000c,0x0000001b
118,P,135,131,46,2,476,2000,7,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x00022cc2,0x00200003,0x0000000c,0x0000001c
119,P,131,127,46,3,480,2000,1,,0x90002e00,36,46,0x00000000,0x00000000,0x00000000,0x0000014f,0x0000066a,0x00400800,0x00000400,0x00023282,0x00200003,0x0000000c,0x0000001d
120,I,22209,22113,36,4,484,2000,2,,0x90002400,36,36,0x00000000,0x00000000,0x00000000,0x0000014f,0x00000662,0x0473b000,0x00000400,0x0004d702,0x0020000b,0x0000000c,0x00000000
