frame,type,bytes,slice_bytes,slice_qp,srcf,off,br_kbps,slot,flag,sw7,sw7_initqp,sw7_frameqp,sw105,sw106,sw107,sw172,sw173,sw243,sw244,sw247,sw6,sw22,sw11
232,P,1205,1201,10,0,360,8000,2,,0x80000a00,32,10,0x000d9f1e,0x000cf0c2,0x000e4d79,0x0000014f,0x0000066a,0x00833000,0x000bec00,0x00002542,0x00200003,0x0000000c,0x00000016
233,P,1202,1198,10,1,360,8000,3,,0x80000a00,32,10,0x000f8be6,0x000ec4e7,0x001052e4,0x0000014f,0x0000066a,0x00833000,0x000bec00,0x00002542,0x00200003,0x0000000c,0x00000017
234,P,1206,1202,10,2,360,8000,4,,0x80000a00,32,10,0x00121cf4,0x0011351b,0x001304cd,0x0000014f,0x0000066a,0x00833000,0x000bec00,0x00002542,0x00200003,0x0000000c,0x00000018
235,P,1206,1202,10,3,360,8000,5,,0x80000a00,32,10,0x0015b4cf,0x00149ef7,0x0016caa6,0x0000014f,0x0000066a,0x00833000,0x000bec00,0x00002542,0x00200003,0x0000000c,0x00000019
236,P,1204,1200,10,4,360,8000,6,,0x80000a00,32,10,0x001b1897,0x0019bdc2,0x001c736b,0x0000014f,0x0000066a,0x00833000,0x000bec00,0x00002542,0x00200003,0x0000000c,0x0000001a
237,P,1207,1203,10,5,360,8000,7,,0x80000a00,32,10,0x0024143f,0x0022466f,0x0025e20e,0x0000014f,0x0000066a,0x00833000,0x000bec00,0x00002542,0x00200003,0x0000000c,0x0000001b
238,P,1206,1202,10,6,360,8000,1,,0x80000a00,32,10,0x00360b82,0x003357bb,0x0038bf48,0x0000014f,0x0000066a,0x00833000,0x000bec00,0x00002542,0x00200003,0x0000000c,0x0000001c
239,P,1205,1201,10,7,360,8000,2,,0x80000a00,32,10,0x006bf155,0x00668baa,0x007156ff,0x0000014f,0x0000066a,0x00833000,0x000bec00,0x00002542,0x00200003,0x0000000c,0x0000001d
240,I,62100,62004,16,8,360,8000,3,,0x80001000,32,16,0x0026ebc4,0x0026ebc4,0x0026ebc4,0x0000014f,0x00000662,0x02875800,0x00002c00,0x00024a82,0x0020000b,0x0000000c,0x00000000
241,P,6134,6130,19,9,360,8000,4,,0x80001300,32,19,0x0001f4ee,0x0001dbe2,0x00020df9,0x0000014f,0x0000066a,0x00833000,0x000bec00,0x00002542,0x00200003,0x0000000c,0x00000001
242,P,2017,2013,18,10,360,8000,5,,0x80001200,32,18,0x0001fd9c,0x0001e421,0x00021717,0x0000014f,0x0000066a,0x00a4b800,0x0054c400,0x00002b42,0x00200003,0x0000000c,0x00000002
243,P,1800,1796,17,11,360,8000,6,,0x80001100,32,17,0x0002051e,0x0001eb42,0x00021ef9,0x0000014f,0x0000066a,0x00a62000,0x0012b800,0x000027c2,0x00200003,0x0000000c,0x00000003
244,P,1483,1479,16,12,360,8000,7,,0x80001000,32,16,0x00020d08,0x0001f2c7,0x00022748,0x0000014f,0x0000066a,0x00977000,0x000d9c00,0x00002642,0x00200003,0x0000000c,0x00000004
245,P,1366,1362,15,13,360,8000,1,,0x80000f00,32,15,0x0002157d,0x0001fad0,0x00023029,0x0000014f,0x0000066a,0x0094e800,0x000f1c00,0x00002582,0x00200003,0x0000000c,0x00000005
246,P,1191,1187,14,14,360,8000,2,,0x80000e00,32,14,0x00021e6f,0x0002034f,0x0002398e,0x0000014f,0x0000066a,0x00879800,0x000bec00,0x000024c2,0x00200003,0x0000000c,0x00000006
247,P,1337,1333,13,15,360,8000,3,,0x80000d00,32,13,0x000227fa,0x00020c60,0x00024393,0x0000014f,0x0000066a,0x007df000,0x000bec00,0x00002482,0x00200003,0x0000000c,0x00000007
248,P,1182,1178,12,16,360,8000,4,,0x80000c00,32,12,0x000231d0,0x000215b8,0x00024de7,0x0000014f,0x0000066a,0x007b7800,0x000bec00,0x00002442,0x00200003,0x0000000c,0x00000008
249,P,1230,1226,11,17,360,8000,5,,0x80000b00,32,11,0x00023c4a,0x00021fac,0x000258e7,0x0000014f,0x0000066a,0x007ae800,0x000bec00,0x00002402,0x00200003,0x0000000c,0x00000009
250,P,1265,1261,10,18,360,8000,6,,0x80000a00,32,10,0x00024753,0x00022a28,0x0002647d,0x0000014f,0x0000066a,0x007ac800,0x000bec00,0x00002402,0x00200003,0x0000000c,0x0000000a
251,P,1112,1108,10,19,360,8000,7,,0x80000a00,32,10,0x000252e5,0x00023526,0x000270a3,0x0000014f,0x0000066a,0x00811800,0x000bec00,0x000023c2,0x00200003,0x0000000c,0x0000000b
252,P,1090,1086,10,20,360,8000,1,,0x80000a00,32,10,0x00025f13,0x000240b8,0x00027d6d,0x0000014f,0x0000066a,0x007c5000,0x000bec00,0x000023c2,0x00200003,0x0000000c,0x0000000c
253,P,1086,1082,10,21,360,8000,2,,0x80000a00,32,10,0x00026bce,0x00024cd0,0x00028acb,0x0000014f,0x0000066a,0x007b2000,0x000bec00,0x000023c2,0x00200003,0x0000000c,0x0000000d
254,P,1086,1082,10,22,360,8000,3,,0x80000a00,32,10,0x0002791f,0x00025977,0x000298c6,0x0000014f,0x0000066a,0x007ad800,0x000bec00,0x000023c2,0x00200003,0x0000000c,0x0000000e
255,P,1086,1082,10,23,360,8000,4,,0x80000a00,32,10,0x0002870e,0x000266b3,0x0002a768,0x0000014f,0x0000066a,0x007ac000,0x000bec00,0x000023c2,0x00200003,0x0000000c,0x0000000f
256,P,1086,1082,10,24,360,8000,5,,0x80000a00,32,10,0x000295a8,0x00027492,0x0002b6bd,0x0000014f,0x0000066a,0x007ac000,0x000bec00,0x000023c2,0x00200003,0x0000000c,0x00000010
257,P,1086,1082,10,25,360,8000,6,,0x80000a00,32,10,0x0002a4f7,0x0002831d,0x0002c6d0,0x0000014f,0x0000066a,0x007ac000,0x000bec00,0x000023c2,0x00200003,0x0000000c,0x00000011
258,P,1086,1082,10,26,360,8000,7,,0x80000a00,32,10,0x0002b50a,0x00029263,0x0002d7b0,0x0000014f,0x0000066a,0x007ac000,0x000bec00,0x000023c2,0x00200003,0x0000000c,0x00000012
259,P,1086,1082,10,27,360,8000,1,,0x80000a00,32,10,0x0002c5f1,0x0002a271,0x0002e970,0x0000014f,0x0000066a,0x007ac000,0x000bec00,0x000023c2,0x00200003,0x0000000c,0x00000013
260,P,1086,1082,10,28,360,8000,2,,0x80000a00,32,10,0x0002d7bb,0x0002b358,0x0002fc1d,0x0000014f,0x0000066a,0x007ac000,0x000bec00,0x000023c2,0x00200003,0x0000000c,0x00000014
261,P,1086,1082,10,29,360,8000,3,,0x80000a00,32,10,0x0002ea7b,0x0002c528,0x00030fcd,0x0000014f,0x0000066a,0x007ac000,0x000bec00,0x000023c2,0x00200003,0x0000000c,0x00000015
262,P,1086,1082,10,28,360,8000,4,,0x80000a00,32,10,0x0002fe46,0x0002d7f5,0x00032496,0x0000014f,0x0000066a,0x007ac000,0x000bec00,0x000023c2,0x00200003,0x0000000c,0x00000016
263,P,1086,1082,10,27,360,8000,5,,0x80000a00,32,10,0x00031333,0x0002ebd6,0x00033a8f,0x0000014f,0x0000066a,0x007ac000,0x000bec00,0x000023c2,0x00200003,0x0000000c,0x00000017
264,P,1086,1082,10,26,360,8000,6,,0x80000a00,32,10,0x0003295a,0x000300e2,0x000351d1,0x0000014f,0x0000066a,0x007ac000,0x000bec00,0x000023c2,0x00200003,0x0000000c,0x00000018
265,P,1086,1082,10,25,360,8000,7,,0x80000a00,32,10,0x000340da,0x00031735,0x00036a7e,0x0000014f,0x0000066a,0x007ac000,0x000bec00,0x000023c2,0x00200003,0x0000000c,0x00000019
266,P,1086,1082,10,24,360,8000,1,,0x80000a00,32,10,0x000359d1,0x00032eec,0x000384b5,0x0000014f,0x0000066a,0x007ac000,0x000bec00,0x000023c2,0x00200003,0x0000000c,0x0000001a
267,P,1086,1082,10,23,360,8000,2,,0x80000a00,32,10,0x00037465,0x0003482c,0x0003a09d,0x0000014f,0x0000066a,0x007ac000,0x000bec00,0x000023c2,0x00200003,0x0000000c,0x0000001b
268,P,1086,1082,10,22,360,8000,3,,0x80000a00,32,10,0x000390be,0x0003631a,0x0003be61,0x0000014f,0x0000066a,0x007ac000,0x000bec00,0x000023c2,0x00200003,0x0000000c,0x0000001c
269,P,1086,1082,10,21,360,8000,4,,0x80000a00,32,10,0x0003af0c,0x00037fe5,0x0003de33,0x0000014f,0x0000066a,0x007ac000,0x000bec00,0x000023c2,0x00200003,0x0000000c,0x0000001d
